urn|textgroup|groupname_eng|has_mads|mads_possible|notes|urn_status|created_by|edited_by
urn:cite:perseus:cattg.565.1|urn:cts:greekLit:tlg1196|Aristophanes Boeotus 4. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.566.1|urn:cts:greekLit:tlg1197|Artemon Cassandreus|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.567.1|urn:cts:greekLit:tlg1199|Asclepiades Myrleanus 1. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.568.1|urn:cts:greekLit:tlg1200|Asclepiades Tragilensis 4. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.569.1|urn:cts:greekLit:tlg1203|Paeanes|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.570.1|urn:cts:greekLit:tlg1206|Athenodorus Tarsensis 1. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.571.1|urn:cts:greekLit:tlg1210|Autolycus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.572.1|urn:cts:greekLit:tlg1219|Bato Sinopensis 2. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.573.1|urn:cts:greekLit:tlg1220|Batrachomyomachia|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.574.1|urn:cts:greekLit:tlg1222|Berosus, the Chaldean|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.575.1|urn:cts:greekLit:tlg1223|Bias Prienaeus 6th c. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.576.1|urn:cts:greekLit:tlg1235||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.577.1|urn:cts:greekLit:tlg1239|Callistratus Domitius ca. 1. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.578.1|urn:cts:greekLit:tlg1240|Kallixeinos von Rhodos ca. 2. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.579.1|urn:cts:greekLit:tlg1241|Carmen Naupactium|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.580.1|urn:cts:greekLit:tlg1245|Carystius Pergamenus um 125/120 v. Chr.|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.581.1|urn:cts:greekLit:tlg1247||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.582.1|urn:cts:greekLit:tlg1249|Cephalion Historicus 2. Jh. n. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.583.1|urn:cts:greekLit:tlg1250|Cercidas|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.584.1|urn:cts:greekLit:tlg1252|Anonymous|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.585.1|urn:cts:greekLit:tlg1254|Charax, of Pergamum, 2nd cent|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.586.1|urn:cts:greekLit:tlg1256|Chares Tragicus Person der Antike|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.587.1|urn:cts:greekLit:tlg1258|Charon, Lampsacenus 5. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.588.1|urn:cts:greekLit:tlg1260||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.589.1|urn:cts:greekLit:tlg1261|Chilon Lyricus 6th c. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.590.1|urn:cts:greekLit:tlg1264|Chrysippus, ca. 280-207 or 6 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.591.1|urn:cts:greekLit:tlg1268|Claudius Iolaus 1. Jh. n. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.592.1|urn:cts:greekLit:tlg1269|Cleanthes, 331-232 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.593.1|urn:cts:greekLit:tlg1270|Clearchus of Soli|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.594.1|urn:cts:greekLit:tlg1272|Cleomedes|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.595.1|urn:cts:greekLit:tlg1273|Cleon Curiensis 4. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.596.1|urn:cts:greekLit:tlg1274|Cleobulus Lindius 7./6. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.597.1|urn:cts:greekLit:tlg1275|Cleostratus Tenedius 6. bzw. 4./3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.598.1|urn:cts:greekLit:tlg1276|Clidemus, Atheniensis, 4. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.599.1|urn:cts:greekLit:tlg1281|Clitophon Rhodius 1./2. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.600.1|urn:cts:greekLit:tlg1282|Clytus Milesius 4./3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.601.1|urn:cts:greekLit:tlg1285|Conon fl. 36 B.C.-17 A.D|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.602.1|urn:cts:greekLit:tlg1288|Craterus, of Macedon, 321-ca. 255 B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.603.1|urn:cts:greekLit:tlg1289|Crates Atheniensis 1. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.604.1|urn:cts:greekLit:tlg1290|Crates, Mallotes, 2nd cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.605.1|urn:cts:greekLit:tlg1293|Crinis Stoicus 2. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.606.1|urn:cts:greekLit:tlg1296|Cypria|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.607.1|urn:cts:greekLit:tlg1298|Demetrii Phalerei Epistula|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.608.1|urn:cts:greekLit:tlg1301|Demetrius Troezenius 1. Jh. v. Chr./1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.609.1|urn:cts:greekLit:tlg1302||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.610.1|urn:cts:greekLit:tlg1303|Demochares, ca. 360-275 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.611.1|urn:cts:greekLit:tlg1304|Democritus ca. 460-ca. 370 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.612.1|urn:cts:greekLit:tlg1307|Demon, Atheniensis, 4./3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.613.1|urn:cts:greekLit:tlg1313|Dieuchidas Megarensis 4. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.614.1|urn:cts:greekLit:tlg1314|Dinias Argivus 3. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.615.1|urn:cts:greekLit:tlg1316|Dinon, of Colophon|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.616.1|urn:cts:greekLit:tlg1318|Diodorus Rhetor Person Der Antike|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.617.1|urn:cts:greekLit:tlg1320|Diogenes Babylonius v240-v152|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.618.1|urn:cts:greekLit:tlg1321|Diogenes of Oenoanda|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.619.1|urn:cts:greekLit:tlg1323|Dionysius, Aelius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.620.1|urn:cts:greekLit:tlg1325|Diogenis Sinopensis Epistulae|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.621.1|urn:cts:greekLit:tlg1327|Dionis Epistulae|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.622.1|urn:cts:greekLit:tlg1337|Dorotheus of Sidon|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.623.1|urn:cts:greekLit:tlg1338|Dosiadas Cydonius 4./3. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.624.1|urn:cts:greekLit:tlg1339|Duris, of Samos, ca. 340-ca. 260 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.625.1|urn:cts:greekLit:tlg1342|Empedocles|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.626.1|urn:cts:greekLit:tlg1347|Epimenides |false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.627.1|urn:cts:greekLit:tlg1351|Epigoni|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.628.1|urn:cts:greekLit:tlg1355|Erinna|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.629.1|urn:cts:greekLit:tlg1357|Eudemus, of Rhodes|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.630.1|urn:cts:greekLit:tlg1358||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.631.1|urn:cts:greekLit:tlg1361|Eumedes Comicus 2nd-1st c. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.632.1|urn:cts:greekLit:tlg1367|Euripidis Epistulae|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.633.1|urn:cts:greekLit:tlg1377|Favorinus, of Arles, ca. 81-ca. 150|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.634.1|urn:cts:greekLit:tlg1383|Geminus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.635.1|urn:cts:greekLit:tlg1384|Philemon III 3rd century B.C.-2nd century B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.636.1|urn:cts:greekLit:tlg1388|Harmodius Lepreates 3. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.637.1|urn:cts:greekLit:tlg1389|Harpocration, Valerius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.638.1|urn:cts:greekLit:tlg1390|Hecataeus, Abderita, 4./3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.639.1|urn:cts:greekLit:tlg1391|Hegemon Epigrammaticus 3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.640.1|urn:cts:greekLit:tlg1392|Hegesander Delphicus 2 Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.641.1|urn:cts:greekLit:tlg1395||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.642.1|urn:cts:greekLit:tlg1396|Hegesippus, Epigrammaticus, 3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.643.1|urn:cts:greekLit:tlg1401|Helladius, Epigrammaticus 2. Jh. n. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.644.1|urn:cts:greekLit:tlg1402|Hephaestion|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.645.1|urn:cts:greekLit:tlg1406|Heraclides, of Cyme|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.646.1|urn:cts:greekLit:tlg1407|Heraclides Lembus|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.647.1|urn:cts:greekLit:tlg1409|Heraclides, Ponticus, ca. 390-310 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.648.1|urn:cts:greekLit:tlg1410|Heraclides Sinopensis 1. Jh. v. Chr./1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.649.1|urn:cts:greekLit:tlg1411|Heraclitus, of Ephesus|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.650.1|urn:cts:greekLit:tlg1414|Heraclitus 1st cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.651.1|urn:cts:greekLit:tlg1415|Heraclitus Halicarnassensis ca. 3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.652.1|urn:cts:greekLit:tlg1416|Philo, of Byblos |true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.653.1|urn:cts:greekLit:tlg1420|Hermias Curiensis 3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.654.1|urn:cts:greekLit:tlg1421|Hermippus, of Smyrna, fl. 200 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.655.1|urn:cts:greekLit:tlg1422|Hermocreon Epigrammaticus Person der Antike|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.656.1|urn:cts:greekLit:tlg1423|Hermodorus Epigrammaticus Person der Antike|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.657.1|urn:cts:greekLit:tlg1427|Herodorus Heracleensis um 400 v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.658.1|urn:cts:greekLit:tlg1429|Hierocles the Stoic 2nd cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.659.1|urn:cts:greekLit:tlg1431|Hipparchus fl. 190-127 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.660.1|urn:cts:greekLit:tlg1433|Hipparchus Filius Pisistrati 6. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.661.1|urn:cts:greekLit:tlg1434|Hippias, of Elis, 5th cent B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.662.1|urn:cts:greekLit:tlg1435|Hippias Erythraeus ca. 4. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.663.1|urn:cts:greekLit:tlg1437|Hippon 5th cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.664.1|urn:cts:greekLit:tlg1438|Hippys Rheginus 5./4. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.665.1|urn:cts:greekLit:tlg1440|Honestus, Epigrammaticus, 1. Jh. v. Chr./1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.666.1|urn:cts:greekLit:tlg1441|Iamblichus, fl. ca. 160-180|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.667.1|urn:cts:greekLit:tlg1442|Idomeneus, Lampsacenus, 4./3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.668.1|urn:cts:greekLit:tlg1444|Ilias Parva|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.669.1|urn:cts:greekLit:tlg1445|Iliu Persis|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.670.1|urn:cts:greekLit:tlg1446|Ion of Samius 5. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.671.1|urn:cts:greekLit:tlg1449|Isidorus Aegeates 1. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.672.1|urn:cts:greekLit:tlg1450|Ister, Cyrenaeus, 3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.673.1|urn:cts:greekLit:tlg1452|Iuba II, Mauretania, König, v50-23|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.674.1|urn:cts:greekLit:tlg1456|Laco Epigrammaticus Person der Antike|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.675.1|urn:cts:greekLit:tlg1457|Leonidas Alexandrinus 1. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.676.1|urn:cts:greekLit:tlg1458|Leonidas of Tarentum fl. ca. 294-ca. 281 B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.677.1|urn:cts:greekLit:tlg1468|Lucillius, 1st cent|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.678.1|urn:cts:greekLit:tlg1470|Lycus Rheginus 3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.679.1|urn:cts:greekLit:tlg1472|Lysistratus Atheniensis 5. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.680.1|urn:cts:greekLit:tlg1473|Macedonius, Thessalonicensis 1. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.681.1|urn:cts:greekLit:tlg1474|Maecius, Quintus 1. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.682.1|urn:cts:greekLit:tlg1476|Mamercus Elegiacus 4. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.683.1|urn:cts:greekLit:tlg1477|Manetho|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.684.1|urn:cts:greekLit:tlg1486|Matron, of Pitana|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.685.1|urn:cts:greekLit:tlg1487|Maximus Astrologus 2./4. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.686.1|urn:cts:greekLit:tlg1489|Megasthenes|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.687.1|urn:cts:greekLit:tlg1491|Melanthius Historicus|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.688.1|urn:cts:greekLit:tlg1492|Meleager|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.689.1|urn:cts:greekLit:tlg1493|Melinno ca. 2. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.690.1|urn:cts:greekLit:tlg1496|Memnon, of Heraclea Pontica|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.691.1|urn:cts:greekLit:tlg1500|Menecrates Ephesius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.692.1|urn:cts:greekLit:tlg1501|Menecrates Samius 4./3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.693.1|urn:cts:greekLit:tlg1502|Menecrates Smyrnaeus 1. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.694.1|urn:cts:greekLit:tlg1503|Menecrates Xanthius 4. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.695.1|urn:cts:greekLit:tlg1506|Menodotus Samius 3. Jh. v. Chr|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.696.1|urn:cts:greekLit:tlg1511|Mimnermus Tragicus ca. 4th c. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.697.1|urn:cts:greekLit:tlg1513|Mnasalces Sicyonius 3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.698.1|urn:cts:greekLit:tlg1514|Mnaseas 3rd cent. B.C|false|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.699.1|urn:cts:greekLit:tlg1515|Moeris, lexicographer|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.700.1|urn:cts:greekLit:tlg1518|Scaevola, Quintus Mucius, Poeta um 54 v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.701.1|urn:cts:greekLit:tlg1519|Mundus Munatius|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.702.1|urn:cts:greekLit:tlg1520||true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.703.1|urn:cts:greekLit:tlg1522|Myrinus Epigrammaticus 1. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.704.1|urn:cts:greekLit:tlg1525|Neanthes Cyzicenus 3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.705.1|urn:cts:greekLit:tlg1528|Nestor, Larandensis 2./3. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.706.1|urn:cts:greekLit:tlg1531|Nicarchus Epigrammaticus 4./3. Jh. v. Chr.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.707.1|urn:cts:greekLit:tlg1532|Nikarchos, 1st cent.|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.708.1|urn:cts:greekLit:tlg1533|Nicias Milesius 3. Jh. v. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.709.1|urn:cts:greekLit:tlg1536|Nicodemus Heracleensis 1./2. Jh. n. Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.710.1|urn:cts:greekLit:tlg1537|Nicomachus Epigrammaticus ca. 2.Jh.n.Chr|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.711.1|urn:cts:greekLit:tlg1540|Nossis, of Locri, 3rd cent. B.C|true|true||published|feed_aggregator|feed_aggregator
urn:cite:perseus:cattg.712.1|urn:cts:greekLit:tlg1541|Nostoi|false|true||published|feed_aggregator|feed_aggregator
