URL/URI	LC #	LC NAME/TITLE or DNB AUTHOR NAME	OLD AUTHOR NAME	LS AUTHOR NAME	PHI AUTHOR NAME	OLD AUTHOR NAME ABBREVIATION	LS AUTHOR NAME ABBREVIATION	A&G AUTHOR NAME ABBREVIATION	WORK TITLE	OLD ABBREVIATED TITLE	LS ABBREVIATED TITLE	A&G ABBREVIATED TITLE	OLD STANDARD EDITION	WE OWN?	TLL Standard Edition	WE OWN?	LS STANDARD EDITION	WE OWN?	PHI#	STOA#	PERSEUS HAS THIS WORK	Other identifier	NOTE	URL
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Regula ad Servos Dei	none	none	none	none	n.a.	Migne 32	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa076a	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Regula Secunda	none	none	none	none	n.a.	Migne 32	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa076b	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Retractiones	none	Aug. Retract. / August. Retract. / Aug. Retr.	none	none	n.a.	Migne 32	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa077	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Scriptura Sacrae Locutionum 	none	none	none	none	n.a.	Migne 34	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa077a	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Sermo Arianorum	none	none	none	none	n.a.	Migne 42	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa077b	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Sermo ad Caesareensis Ecclesiae	none	none	none	none	n.a.	Migne 43	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa077c	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Sermo de Rusticiano subdiacono	none	none	none	none	n.a.	Migne 43	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa077d	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Sermo De Eo Quod Neophytis Ex Oleo Sancto Aures Et Nares A Sacerdotibus Illiniantur [Incertus]  	none	Aug. Serm. Neophy.	none	none	n.a.			Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa078	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Soliloquiorum Libri Duo  	none	Aug. Solil. / Aug. Soliloq.	none	none	n.a.	Migne 32	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa079	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Speculum [Incertus]  	none	Aug. Specul. / Ps. -Aug. Spec. / Aug. Spec.	none	none	n.a.	Migne 34	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa080	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Tractatus Adversus Judaeos	none	none	none	none	n.a.	Migne 42	no-need to obtain	Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa080a	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Tractatus De Oratione Et Eleemosyna [Incertus]  	none	Aug. de Orat.	none	none	n.a.			Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa081	no			
http://errol.oclc.org/laf/n80-126290.html	n80-126290	Augustine, Saint, Bishop of Hippo	Aurelius Augustinus (St. Augustine) 	Aurelius Augustinus	none	August.	Aug. / August.	none	Tractatus De Septem Vitiis Et Septem Donis Spiritus Sancti [Incertus]  	none	Aug. ap. Don. Vit.	none	none	n.a.			Migne (Patrologia Latina)	no-need to obtain	none	stoa0040-stoa082	no			
http://viaf.org/viaf/7386286	7386286	Pseudo-Augustinus	none	none	none	none	none	none	Sermones	none	none	none	none	n.a.	Benedictini 1683; Mai Nova. Patr. Bibl I	no-need to obtain	none	none	none	stoa0040a-stoa001	no			
http://errol.oclc.org/laf/n80-51702.html	n80-51702	Marcus Aurelius, Emperor of Rome, 121-180	M. Aurelius Antoninus 	none	M. Aurelius	AUR.	none	none	Epistulae?	AUR. Fro. I. p. 14 (49N) 	none	none	Haines L 1919-20 	no-need to obtain			none	n.a.	1248.1, 1248.2	none	yes			
http://errol.oclc.org/laf/n80-51702.html	n80-51702	Marcus Aurelius, Emperor of Rome, 121-180	M. Aurelius Antoninus 	none	M. Aurelius	AUR.	none	none	Carmina	AUR. poet. I	none	none	Morel T 1927 (Fragmenta Poetarum Latinorum)	no-not in public domain	FPR, Baehrens (Teubner 1886)	yes	none	n.a.	1224.1	none	no			
http://errol.oclc.org/laf/nr95-27533.html	nr95-27533	Opilius, Aurelius, 1st cent. B.C.	Aurelius Opillus 	none	Aurelius Opillus	AUR. OP.	none	none	Grammatica	AUR. OP. gram. 28 	none	none	Funaioli T 1907 (Grammaticae Romanae Fragmenta)	yes-Google has scanned			none	n.a.	303.1	none	yes			
http://id.loc.gov/authorities/names/n80008471	n80-8471	Victor, Sextus Aurelius.	none	Aurelius Victor	none	none	Aur. Vict.	none	De Caesaribus	none	Aur. Vict. Caes.	none	none	n.a.	Pichlmayr 1892	no-need to obtain	Arntzenius, LS (Societas Bipontina-Historiæ romanæ scriptores minores)	no-need to obtain	none	stoa0043-stoa001	no			
http://id.loc.gov/authorities/names/n80008471	n80-8471	Victor, Sextus Aurelius.	none	Aurelius Victor	none	none	Aur. Vict.	none	Epitome de Caesaribus	none	Aur. Vict. Epit. / Aur. Vict. Ep.	none	none	n.a.	Tauchnitziana 1870/1871?	no-need to obtain	Arntzenius, LS (Societas Bipontina-Historiæ romanæ scriptores minores)	no-need to obtain	none	stoa0044-stoa003	no		Pseudo?	
http://id.loc.gov/authorities/names/n80008471	n80-8471	Victor, Sextus Aurelius.	none	Aurelius Victor	none	none	Aur. Vict.	none	Origo Gentis Romanae / De origine gentis Romanae	none	Aur. Vict. Orig. / Aur. Vict. Orig. Rom.	none	none	n.a.	Tauchnitziana 1870/1871?	no-need to obtain	Arntzenius, LS (Societas Bipontina-Historiæ romanæ scriptores minores)	no-need to obtain	none	stoa0044-stoa001	no		Pseudo?	
http://id.loc.gov/authorities/names/n80008471	n80-8471	Victor, Sextus Aurelius.	none	Aurelius Victor	none	none	Aur. Vict.	none	De Viris Illustribus	none	Aur. Vict. Vir. Ill. / Aur. Vict. Vir. Illustr.	none	none	n.a.	Tauchnitziana 1870/1871?	no-need to obtain	Arntzenius, LS (Societas Bipontina-Historiæ romanæ scriptores minores)	no-need to obtain	none	stoa0044-stoa002	no		Pseudo?	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Bissula (Edyll. VII)	none	Aus. Biss.? / Aus. Edyll. 7 / Aus. Idyll. 7	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa001	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	De XII Caesaribus / Caesares (Monosticha  & Tetrasticha)	none	Aus. Caes.  / Aus. de XII. Caes	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa002	yes		could not find an edition in LS, picked these as recommended by various other sources	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Cento Nuptialis (Edyll. XIII)	none	Aus. Cent. Nupt. / Aus. Edyll. 13/ Aus. Idyll. 13	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa003	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Professores / Commemoratio Professorum Burdigalensium	none	Aus. Prof.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa004	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Cupido Cruciatus (Edyll. VI)	none	Aus. Cup. Cruc. / Aus. Edyll. 6 / Aus. Idyll. 6	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa005	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	De Herediolo (Edyll. III)	none	Aus. Edyll. 3/ Aus. Idyll. 3 / Aus. Idyl. 3	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa006	yes		Part of Domestica	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Eclogarium / Eclogarum	none	"Aus. Ecl. / Aus. Eclog   / Aus. Idyll. 15, Aus. Idyll. 16, Aus. Idyll. 17, Aus. Idyll. 18, Aus. Idyll. 19, Aus. Idyll. 19a
"	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Domestica, also includes Edyll. XV, Edyll. XVI, Edyll. XVII, Edyll. XVIII, Edyll. XVIIIIa, Edyll. XVIIII	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	De Feriis Romanis (Ecl. 15)	none	Aus. Ecl. Fer. Rom / Auc. Ecl. De Fer. Rom./ Aus. Ecl. De Feriis Rom / Aus. Eclog. Fer. Rom.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Quinti Ciceronis Hi Versus (Ecl. 13)	none	Aus. Ecl. In Versib. Q. Cic.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Ratio Dierum Anni Vertentis (Ecl. 4)	none	Aus. Eclog. De. Rat. Dier. / Aus. Ecl. Rat. Dier	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Monosticha de Mensibus (Ecl. 8)	none	Aus. Ecl. De Mens. Monos.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	De Mensibus et Quattuor Ann Temporibus (Ecl. 7)	none	 Aus. Ecl. de Mensibus.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Quotae Kalendae Sint Mensuum Singolorum  (Ecl. 11)	none	Aus. Ecl. Quotae Cal. 	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	De Nominibus Septem Dierem (Ecl. 5)	none	Aus. Eclog. de Nomin. Sept	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	De Ratione Pverperii Maturi (Ecl. 2)	none	Aus.  Ecl. de Ratione Puerp 	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	A Solistitio in Aeqvinoctium Ratio  (Ecl. 14)	none	Aus. Ecl. Solstit.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa007	yes		Part of Eclogarium	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Ephemeris	none	Aus. Ephem. / Aus. Eph. 	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa008	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Locus Ordinandi Coqui	none	Aus. Eph. Ord. Cog.?	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa008	yes		Part of Ephemeris	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Egressio	none	Aus. Ephem. Egress. 	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa008	yes		Part of Ephemeris	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Ephmeris ap Oratio	none	Aus. Ephem. Ap. Orat.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa008	yes		Part of Ephemeris	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Parecbasis	none	 Aus. Eph.  Parecb. 	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa008	yes		Part of Ephemeris	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Epicedion in Patrem (Edyll II)	none	Aus. Idyll. 2  / Aus. Edyll. 2	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa009	yes		Part of Domestica	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Epigrammata / Epigrammaton Liber	none	Aus. Epigr.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa010	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Epistulae	none	Aus. Ep. / Aus .Epist.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa011	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Epitaphia	none	Aus. Epit. / Aus. Epit. Her.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa012	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Genethliacon ad Ausonium Nepotem (Edyll. V)	none	Aus. Edyll. 5 / Aus. Idyll. 5	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa013	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Gratiarum Actio	none	Aus. Grat. /Aus. Grat. Act. /   Aus. Pan. Grat. Act. / Auson. Grat. Act.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa014	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Griphus Ternarii Numeri (Edyll. XI)	none	Aus. Griph./ Aus. Edyll. 11 / Aus. Idyll. 11 / Auson. Idyl. 11	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa015	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Liber Protrepticus ad Nepotem (Edyll. IIII)	none	Aus. Edyll. 4  / Aus. Idyll. 4	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa016	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	[Libri de Fastis] Conclusio	none	none	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa017	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Sapientes /  Ludus Septem Sapientum	none	Aus. Sap.  /Aus. VII. Sap. Lud. /Aus. Lud. Sept.  Sapient. / Aus. Sept. Sap. Lud. /  Aus. Sap. Periandr. 	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa018	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Mosella (Edyll. X)	none	Aus. Mos. / Aus. Mosell. / Aus. in Mos. / Aus. Edyll.  10 / Aus. Idyll. 10	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa019	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Oratio Versibus Rhopalicis 	none	none	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa020	yes		Part of Domestica	
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Ordo Nobilium Urbium	none	Aus. Urb. / Aus. Clar. Urb. / Aus. de Clar. Urb.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa021	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Parentalia	none	Aus. Parent. / Aus. Par.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa022	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Periochae / (Periochae Iliadis) 		Aus. Per. Iliad	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa023	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Periochae / (Periochae Odyssiae)	none	Aus. Per. Odyss. / Aus. Per. Od. / Aus. Perioch. Odyss.	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa0024	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Praefatiunculae	none	Aus. Praef.?	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa025	yes			
http://errol.oclc.org/laf/n80-128611.html	n80-128611	Ausonius, Decimus Magnus	none	D. Magnus Ausonius	none	none	Aus. / Auson.	none	Precationes (Edyll. VIII, Edyll, VIIII)	none	Aus. Edyll. 8/ Aus. Idyll. 8 / Aus. Edyll. 9/ Aus. Idyll. 9	none	none	n.a.	Peiper 1886	yes	Tollius?; Valpy (Edition Bipontina)	no-need to obtain	none	stoa0045-stoa026	yes		Part of Domestica	
